129,109764818,151,97.6,-6.2,-14.5,0.75,4
130,109764868,92,24.6,-4.8,-14.75,0.25,5
130,109764868,89,83.6,3.8,15.75,0.5,4
130,109764868,6,63,3.8,11.5,-0.75,5
130,109764868,38,50.8,11,9.25,-0.25,2
130,109764868,219,54,8.2,14.25,0.25,5
130,109764868,151,96.8,-6.2,-14.5,0.75,4
131,109764918,92,24,-4.8,-14.5,0,5
131,109764918,89,84.4,3.8,15.75,0.5,4
131,109764918,6,63.6,3.6,11.5,-0.75,5
131,109764918,38,51.4,11,9.25,-0.25,2
131,109764918,219,54.6,8.2,14.25,0.25,5
131,109764918,151,96.2,-6.2,-14.5,0.75,4
132,109764968,92,23.2,-5,-14.5,0,5
132,109764968,89,85.2,3.8,15.75,0.25,4
132,109764968,6,64.2,3.6,11.5,-0.75,5
132,109764968,38,51.8,11,9.25,-0.25,2
132,109764968,219,55.4,8.2,14.5,0.25,4
132,109764968,151,95.4,-6,-14.5,0.75,4
133,109765018,92,22.6,-5,-14.5,0,5
133,109765018,89,86,3.8,15.75,0.25,4
133,109765018,6,64.6,3.6,11.5,-0.75,5
133,109765018,38,52.2,11,9.25,-0.25,2
133,109765018,219,56,8.2,14.5,0.25,4
133,109765018,151,94.8,-6,-14.5,0.75,4
134,109765068,92,22,-5,-14.5,0,4
134,109765068,89,86.8,3.8,15.5,0.25,4
134,109765068,6,65.2,3.6,11.5,-0.75,5
134,109765068,38,52.8,11,9.25,-0.25,2
134,109765068,219,56.8,8.2,14.5,0.25,5
134,109765068,162,27.4,-11.6,-4.25,-0.5,3
134,109765068,151,94,-6,-14.5,0.75,4
135,109765118,92,21.2,-4.8,-14.75,0,4
135,109765118,89,87.6,3.8,15.5,0.25,4
135,109765118,6,65.8,3.6,11.5,-0.75,5
135,109765118,38,53.2,10.8,9.25,-0.25,2
135,109765118,219,57.6,8.2,14.5,0.25,5
135,109765118,162,27.2,-11.6,-4.25,-0.25,3
135,109765118,151,93.4,-6,-14.5,0.75,3
136,109765168,92,20.6,-5,-14.5,0,4
136,109765168,89,88.4,3.8,15.5,0.25,4
136,109765168,6,66.4,3.6,11.5,-0.75,5
136,109765168,38,53.6,10.8,9.25,-0.25,2
136,109765168,219,58.2,8.2,14.5,0.25,5
136,109765168,162,27,-11.6,-4.25,-0.25,3
136,109765168,151,92.6,-6,-14.5,0.75,3
137,109765218,92,20,-5,-14.5,0,4
137,109765218,89,89.2,3.8,15.5,0.25,4
137,109765218,6,67,3.6,11.5,-0.75,5
137,109765218,38,54.2,10.8,9.25,-0.25,2
137,109765218,219,59,8.2,14.5,0.25,5
